"vehicle_id","test_date","test_mileage","postcode_area","make","colour","cylinder_capacity"
961175240,2023-04-17,91831,"BN","FORD","GOLD",1988
267611827,2023-11-16,91835,"SE","NISSAN","RED",1598
773513776,2023-06-22,91843,"SE","FORD","WHITE",2198
943879368,2023-10-09,91853,"OX","NISSAN","SILVER",1598
1236062179,2023-09-12,91936,"NG","TOYOTA","BLACK",2231
1093087513,2023-06-17,92010,"SE","NISSAN","GREEN",1598
182289889,2023-01-28,92049,"SY","VAUXHALL","RED",1364
847302724,2023-08-25,92082,"NR","FORD","WHITE",2402
829510080,2023-11-29,92089,"TN","BMW","BLACK",1596
994075588,2023-05-19,92122,"DE","AUDI","BLUE",1781
583366025,2023-06-15,92140,"DN","PEUGEOT","WHITE",1560
545603933,2023-02-03,92140,"EX","VOLVO","WHITE",1969
80581636,2023-05-09,92147,"WF","FORD","RED",1242
1479200422,2023-05-03,92190,"SO","VAUXHALL","BLACK",1229
901193942,2023-07-14,92320,"LN","PEUGEOT","BLACK",1997
857000246,2023-07-04,92343,"SA","PEUGEOT","BLACK",1598
466385779,2023-10-25,92399,"HR","RENAULT","WHITE",1461
611328546,2023-06-06,92409,"CO","CITROEN","BLUE",1360
1118779051,2023-07-14,92414,"DE","NISSAN","GREY",1598
125667820,2023-10-31,92463,"M","FIAT","BLUE",1248
238387322,2023-02-14,92570,"LE","FORD","SILVER",1560
506813874,2023-09-20,92579,"L","JEEP","SILVER",2777
631974982,2023-09-27,92700,"IP","SKODA","MAROON",1198
592644645,2023-04-21,92758,"PO","VOLKSWAGEN","GREY",1598
49725335,2023-08-11,92775,"CW","KIA","BLACK",1685
750566409,2023-03-27,92897,"WS","PEUGEOT","BLACK",2198
74082702,2023-09-20,93091,"IP","HONDA","BLUE",2254
382318491,2023-10-24,93364,"WR","FORD","BLUE",1596
1440367320,2023-02-14,93385,"E","VAUXHALL","SILVER",1229
1422789878,2023-01-23,93402,"NG","VAUXHALL","SILVER",1598
1242329167,2023-09-02,93476,"SK","FORD","SILVER",1499
859348615,2023-11-22,93538,"NR","FORD","BLACK",998
1041270644,2023-02-28,93557,"SA","VAUXHALL","WHITE",998
253122939,2023-02-21,93637,"NG","TRIUMPH","WHITE",2997
388942248,2023-04-25,93682,"WS","CHRYSLER","BLACK",2776
1118387860,2023-11-14,93698,"LL","VOLKSWAGEN","BLUE",1968
546717964,2023-11-15,93744,"ME","CHEVROLET","WHITE",1998
850105980,2023-12-14,93759,"ST","HONDA","SILVER",1590
205682298,2023-03-22,93765,"B","VAUXHALL","BLUE",1229
1368689387,2023-02-08,93791,"RM","MERCEDES-BENZ","GREY",1796
321146225,2023-05-20,93919,"E","PEUGEOT","BLACK",1500
1132900094,2023-08-10,93933,"DA","CITROEN","WHITE",1397
588475989,2023-09-18,93994,"S","VOLKSWAGEN","WHITE",1968
36250782,2023-05-18,94074,"BS","LEXUS","SILVER",2995
1178558995,2023-10-18,94121,"B","BMW","WHITE",1598
1057367288,2023-07-10,94189,"OX","PEUGEOT","SILVER",1587
894596767,2023-02-28,94204,"KW","VAUXHALL","RED",1956
1470981056,2023-11-22,94263,"IV","VAUXHALL","GREY",1364
1398783663,2023-09-28,94359,"PE","VAUXHALL","RED",1998
673726564,2023-09-02,94553,"HA","VAUXHALL","BLUE",1796
216224277,2023-05-18,94569,"BL","LAND ROVER","BLACK",1999
1332365896,2023-08-10,94584,"CA","AUDI","WHITE",1984
793162476,2023-10-17,94619,"SN","MINI","GOLD",1598
1466018638,2023-02-23,94656,"WV","MAZDA","SILVER",1798
488667204,2023-03-31,94747,"BS","FORD","BLUE",2496
1286192871,2023-11-20,94753,"PR","MERCEDES-BENZ","SILVER",2143
1000512209,2023-02-20,94825,"LU","SKODA","WHITE",1598
689473656,2023-02-17,94925,"LE","AUDI","BLACK",1598
618448743,2023-02-14,94937,"IP","AUDI","RED",1984
62617195,2023-04-18,95009,"S","VOLKSWAGEN","WHITE",1199
592396512,2023-09-22,95017,"BN","FORD","SILVER",1596
514496132,2023-01-21,95047,"SL","RENAULT","SILVER",1149
1362145476,2023-03-27,95073,"DY","FORD","BLUE",1596
1417057892,2023-02-10,95267,"BH","VOLKSWAGEN","GREY",1968
199019349,2023-11-16,95292,"TF","AUDI","SILVER",1598
905278958,2023-09-13,95294,"NR","VOLVO","GREY",2400
1460682606,2023-01-27,95298,"G","PEUGEOT","BLACK",1360
989702755,2023-01-04,95334,"AB","NISSAN","SILVER",1461
1138572047,2023-07-18,95405,"DE","LAND ROVER","BLUE",1999
625275548,2023-03-29,95444,"BH","MERCEDES-BENZ","SILVER",1796
1288569964,2023-10-02,95534,"BA","VOLVO","BLACK",1984
1324251380,2023-08-16,95539,"BB","BMW","BLACK",1995
442746127,2023-06-30,95599,"AB","FORD","BLACK",998
39535876,2023-02-09,95607,"WF","VAUXHALL","BLACK",1598
581934778,2023-11-20,95691,"SS","PEUGEOT","BLUE",1997
65330404,2023-05-24,95692,"ML","LEXUS","BLACK",2231
703874373,2023-10-04,95797,"NG","CITROEN","WHITE",1560
458113763,2023-11-20,95893,"SK","BMW","BLACK",1995
348212183,2023-09-13,96034,"IV","AUDI","BLACK",1968
1494205013,2023-08-11,96130,"DA","TOYOTA","WHITE",1995
235145358,2023-04-07,96148,"EH","VOLKSWAGEN","GREY",1896
1285571493,2023-05-04,96252,"E","FIAT","BLACK",1368
1110125407,2023-01-19,96254,"AB","FORD","BLACK",1997
400887530,2023-08-21,96377,"PO","MINI","SILVER",1397
808704696,2023-05-04,96474,"NR","VOLKSWAGEN","BLACK",1968
757877521,2023-08-02,96486,"DD","VOLKSWAGEN","BLACK",1968
1328396654,2023-05-27,96526,"PE","FORD","SILVER",1242
797924937,2023-11-04,96608,"SY","RENAULT","BLUE",2298
873447188,2023-03-16,96699,"WA","FORD","BLUE",1596
1236575514,2023-03-29,96763,"BD","HONDA","BLACK",1339
905084315,2023-04-14,96875,"PE","VOLKSWAGEN","BLUE",1968
319237737,2023-03-14,96995,"N","VOLKSWAGEN","BLACK",1968
535301190,2023-06-20,97013,"HP","BMW","BLACK",2979
282754118,2023-03-16,97030,"TN","LAND ROVER","WHITE",2179
1145023153,2023-03-22,97050,"PE","VOLVO","BLACK",2000
1188953514,2023-04-13,97117,"LL","HYUNDAI","SILVER",1582
982365995,2023-02-24,97255,"CM","KIA","SILVER",1582
633595769,2023-11-07,97347,"BL","MERCEDES-BENZ","BLACK",2143
1157229178,2023-09-11,97433,"M","VAUXHALL","SILVER",1598
910847168,2023-02-03,97446,"RM","BMW","BLACK",2979
1353203740,2023-10-04,97517,"HU","SKODA","BLUE",1198
292081573,2023-10-03,97560,"PA","VOLKSWAGEN","GREY",1598
224893883,2023-10-27,97687,"TR","SEAT","GREY",1598
251423080,2023-07-11,97704,"BH","JAGUAR","RED",2993
794450737,2023-01-19,97738,"BH","AUDI","BROWN",2967
490819547,2023-01-13,97757,"SO","FORD","BLUE",2198
754434355,2023-11-06,97763,"SA","RENAULT","BLUE",1461
1329370364,2023-11-30,97874,"WS","VAUXHALL","BLACK",1956
202623388,2023-08-29,97904,"SG","CITROEN","GREY",1560
1394379926,2023-07-30,97986,"BS","BMW","GREY",1995
142055351,2023-11-03,98009,"HU","SUZUKI","WHITE",996
124568498,2023-07-15,98054,"BB","FORD","SILVER",2198
507293432,2023-02-16,98103,"CV","FIAT","WHITE",1595
103723256,2023-04-27,98125,"DG","CITROEN","BEIGE",1997
1317209047,2023-11-14,98290,"CT","HYUNDAI","WHITE",1396
655545016,2023-02-08,98337,"NR","MITSUBISHI","WHITE",1798
542061302,2023-07-03,98340,"SO","FIAT","BLUE",1242
1364582053,2023-09-14,98539,"TR","RENAULT","SILVER",1598
846482649,2023-01-31,98621,"BA","AUDI","BLACK",1390
1232605961,2023-12-11,98637,"BH","NISSAN","WHITE",1618
1068942474,2023-02-21,98655,"WR","AUDI","GREY",1968
736219370,2023-02-16,98671,"E","AUDI","BLACK",1984
1474713603,2023-11-08,98727,"BH","AUDI","RED",2967
394450960,2023-01-14,98738,"NG","LAND ROVER","WHITE",2179
348767548,2023-12-06,98852,"ME","TOYOTA","SILVER",1598
61176031,2023-09-04,98923,"N","BMW","GREY",1995
790908635,2023-05-22,98951,"NP","FORD","WHITE",1560
1236344762,2023-01-30,98979,"DN","VAUXHALL","SILVER",1796
1159258406,2023-03-24,99015,"EN","LEXUS","BLUE",2995
262015037,2023-01-31,99041,"DN","VOLVO","BLACK",1984
921871615,2023-03-22,99051,"NG","FORD","WHITE",1560
12991216,2023-09-12,99064,"CB","CHEVROLET","RED",1598
1078056362,2023-07-01,99134,"CR","MINI","BLACK",1598
1356391324,2023-02-08,99167,"CA","VAUXHALL","SILVER",1686
116839469,2023-01-20,99279,"PL","NISSAN","WHITE",1461
886938810,2023-10-03,99289,"CO","TOYOTA","WHITE",2495
59848020,2023-08-15,99293,"PL","FORD","RED",1242
522020586,2023-03-14,99306,"OX","FIAT","SILVER",1910
350853168,2023-04-13,99338,"SL","MERCEDES-BENZ","SILVER",3199
1466306470,2023-03-08,99393,"DN","MAZDA","WHITE",1598
124177778,2023-08-01,99403,"S","VAUXHALL","BLACK",1956
289554313,2023-11-22,99480,"EH","AUDI","GREY",1968
278817886,2023-10-24,99585,"BN","FORD","RED",2792
1392719419,2023-12-19,99664,"LN","AUDI","WHITE",1968
148660265,2023-12-06,99685,"PE","VAUXHALL","WHITE",998
918352996,2023-03-29,99728,"WA","FORD","SILVER",1242
1058799599,2023-03-31,99775,"B","LAND ROVER","GREY",2993
1343146640,2023-03-29,99779,"LN","LAND ROVER","BLUE",2495
65076632,2023-06-17,99780,"SR","VAUXHALL","RED",1910
1167270048,2023-11-14,99786,"DA","FORD","SILVER",1596
1206572638,2023-01-04,99879,"CV","FORD","RED",1388
118897103,2023-11-02,99898,"NP","LAND ROVER","GREY",4367
1273820796,2023-07-20,99918,"ST","CITROEN","BLUE",998
35407346,2023-04-20,99981,"WA","BMW","BLUE",1995
1309313722,2023-05-17,100110,"S","FORD","BLUE",1596
724022306,2023-02-01,100132,"CA","FORD","WHITE",2198
207952760,2023-09-29,100244,"GL","MAZDA","BLACK",2488
606092934,2023-03-23,100294,"B","KIA","SILVER",2497
372374219,2023-07-04,100445,"E","LEVC","BLACK",1477
763582252,2023-01-04,100620,"TN","NISSAN","BLACK",1461
228862973,2023-10-16,100650,"CH","VAUXHALL","WHITE",1248
1096580288,2023-04-17,100670,"CV","AUDI","BLACK",1984
982608713,2023-11-16,100741,"NR","PEUGEOT","GREY",1560
125178424,2023-06-17,100785,"PO","VAUXHALL","SILVER",1910
445836078,2023-03-02,100829,"WF","TOYOTA","SILVER",1329
54737890,2023-11-22,100867,"DE","FIAT","GREY",1242
1425798716,2023-04-13,100962,"BH","BMW","GREY",1995
1258534397,2023-06-01,100967,"IV","VOLKSWAGEN","BLACK",1598
1117287069,2023-06-13,101024,"HG","MERCEDES-BENZ","RED",2143
749367130,2023-10-03,101052,"PL","VOLKSWAGEN","BLUE",1896
702958170,2023-02-28,101067,"CO","HONDA","SILVER",1998
1372699631,2023-05-31,101068,"NP","FORD","BLACK",1560
1105946884,2023-04-11,101070,"GU","RENAULT","WHITE",1149
323558514,2023-01-07,101086,"DY","PEUGEOT","BLUE",998
526453308,2023-01-26,101128,"CO","LEXUS","GREY",4608
884494430,2023-12-07,101231,"DN","RENAULT","BLACK",1390
98550508,2023-03-16,101252,"S","NISSAN","SILVER",1461
1254882174,2023-06-03,101258,"BB","VAUXHALL","BLACK",1229
125245429,2023-08-29,101272,"CF","VOLKSWAGEN","BLACK",1968
1025980379,2023-10-30,101296,"NR","VOLKSWAGEN","BLACK",1968
525087358,2023-08-25,101475,"LE","FORD","SILVER",1798
1193526304,2023-02-09,101729,"HA","TOYOTA","SILVER",1794
2216090,2023-10-24,101776,"CT","HONDA","BLUE",1339
1069801807,2023-08-08,101799,"ML","HONDA","BLACK",2199
6928833,2023-01-11,101832,"LA","FORD","GREY",999
526493948,2023-11-08,101898,"LA","PEUGEOT","GREY",1997
976383697,2023-07-04,101906,"IP","VAUXHALL","SILVER",1686
822985816,2023-07-22,101950,"PE","RENAULT","SILVER",1598
856492072,2023-10-05,101973,"HA","NISSAN","SILVER",1240
999675476,2023-10-30,102008,"UB","MERCEDES-BENZ","SILVER",1796
1450084663,2023-07-03,102046,"SK","VOLKSWAGEN","BLUE",1968
1241028194,2023-04-17,102119,"N","TOYOTA","SILVER",1998
1211857034,2023-09-05,102170,"BN","MINI","BLACK",1598
1004243532,2023-01-06,102248,"CF","VAUXHALL","SILVER",1229
755452208,2023-05-19,102286,"BN","MINI","GREY",1600
447411845,2023-06-02,102292,"LE","VAUXHALL","WHITE",1598
483949944,2023-01-12,102315,"NP","CITROEN","BLUE",1560
912921850,2023-09-26,102427,"CH","VOLKSWAGEN","GREEN",1896
1128009292,2023-02-01,102477,"CV","PEUGEOT","SILVER",1398
772994447,2023-05-17,102561,"LA","FORD","BLACK",1560
1428768904,2023-01-06,102604,"IP","JAGUAR","BLACK",2993
257740119,2023-04-06,102658,"SK","PORSCHE","GREY",3824
900365477,2023-03-03,102724,"RM","TOYOTA","WHITE",2396
727153723,2023-01-04,102805,"RG","VOLKSWAGEN","PURPLE",1968
859502698,2023-03-18,102853,"NG","FIAT","BLUE",1242
96567226,2023-10-21,102874,"HA","VOLKSWAGEN","BLACK",1390
894055286,2023-03-13,102995,"KA","VOLKSWAGEN","RED",1598
1175657223,2023-08-30,103047,"WR","MERCEDES-BENZ","BLUE",2143
1403530567,2023-09-12,103108,"SO","TOYOTA","WHITE",1995
807188181,2023-05-26,103111,"GL","VAUXHALL","GREY",1364
27623734,2023-08-14,103121,"B","VAUXHALL","SILVER",1598
647278176,2023-12-20,103138,"G","SEAT","WHITE",1198
377593246,2023-08-29,103208,"FY","HONDA","BLACK",1799
444491316,2023-04-04,103229,"W","NISSAN","BLACK",1598
83511170,2023-09-01,103235,"BN","BMW","SILVER",1995
928124132,2023-09-04,103302,"DG","FORD","SILVER",1242
99312606,2023-11-02,103361,"CF","NISSAN","RED",1240
1218806339,2023-12-12,103544,"L","FORD","SILVER",1399
1197293787,2023-07-15,103561,"S","KIA","RED",1396
476259412,2023-11-25,103594,"PE","RENAULT","GREY",1998
321051458,2023-09-25,103620,"DE","NISSAN","GREY",1598
163421580,2023-09-25,103654,"TA","ALFA ROMEO","WHITE",1368
909672126,2023-01-20,103871,"ME","TOYOTA","BLUE",2494
580031481,2023-12-02,103882,"DA","VOLKSWAGEN","BLACK",1968
436912975,2023-01-23,103917,"G","CITROEN","WHITE",1560
858098026,2023-11-10,103999,"BD","FORD","BLUE",1388
304508013,2023-10-30,104014,"NG","AUDI","WHITE",1968
160550682,2023-06-16,104027,"BA","FIAT","YELLOW",1108
810106704,2023-06-19,104204,"SA","AUDI","BLACK",1968
1358285059,2023-12-06,104205,"WD","SEAT","WHITE",1400
645226348,2023-01-13,104230,"G","TOYOTA","BLACK",1329
1410484294,2023-03-06,104294,"DL","VAUXHALL","BLACK",1686
483116556,2023-07-27,104299,"EX","CITROEN","SILVER",998
1280923648,2023-04-11,104323,"FY","PEUGEOT","BLACK",1560
1453188209,2023-11-09,104437,"AB","MERCEDES-BENZ","GREY",1595
482266518,2023-05-09,104466,"BB","VOLKSWAGEN","RED",1968
651286118,2023-10-26,104675,"CT","KIA","GREY",1582
302668636,2023-11-11,104683,"B","MERCEDES-BENZ","BROWN",2996
794348022,2023-04-25,104708,"YO","NISSAN","BLUE",1994
136019100,2023-03-16,104748,"AB","VAUXHALL","BLACK",1598
701366709,2023-01-18,104796,"BA","MINI","BLACK",1995
21802570,2023-12-23,104816,"TN","TOYOTA","GREY",1298
273167383,2023-01-25,104835,"DD","FORD","WHITE",2198
1370766132,2023-12-04,104932,"RG","RENAULT","SILVER",1149
647003440,2023-06-09,104971,"NR","PEUGEOT","BLUE",1360
152365260,2023-03-13,105029,"DN","BMW","BLUE",1995
367424267,2023-05-04,105273,"BH","CITROEN","WHITE",1248
10616657,2023-12-13,105311,"SK","MAZDA","WHITE",2191
1255916019,2023-04-20,105318,"DY","FORD","WHITE",1753
774578003,2023-09-28,105474,"TQ","RENAULT","WHITE",1450
144186751,2023-06-23,105497,"BL","FORD","WHITE",1560
1486701986,2023-01-26,105507,"CF","HONDA","BLACK",1998
1128588814,2023-05-16,105559,"YO","MERCEDES-BENZ","SILVER",2143
410600066,2023-07-03,105633,"NP","VAUXHALL","SILVER",1248
496564592,2023-10-16,105638,"PL","FIAT","BLUE",1242
683532737,2023-12-06,105659,"HU","VOLKSWAGEN","GREY",1968
552501565,2023-10-27,105659,"PA","MERCEDES-BENZ","SILVER",2143
1105619534,2023-05-12,105738,"HA","VOLKSWAGEN","SILVER",1198
353959190,2023-08-07,105780,"PO","AUDI","BLACK",1896
1149623249,2023-12-07,105805,"L","MERCEDES-BENZ","WHITE",2143
982596479,2023-09-30,105863,"G","FORD","WHITE",1399
197292510,2023-08-21,105912,"BN","VOLKSWAGEN","BLUE",1198
1374029914,2023-05-15,106003,"KT","HONDA","GREY",1339
321247709,2023-03-31,106041,"CM","AUDI","GREY",1968
258758182,2023-10-04,106058,"SP","RENAULT","BLACK",1149
546079444,2023-03-27,106098,"PO","TALBOT","WHITE",2500
807966212,2023-10-21,106169,"ME","AUDI","BLACK",1968
1379119312,2023-02-15,106261,"CR","FORD","BLACK",1596
558643462,2023-05-23,106272,"NR","CITROEN","RED",1560
153992822,2023-11-21,106296,"HD","PEUGEOT","SILVER",1560
1361147494,2023-01-17,106304,"RH","AUDI","SILVER",1390
1288179562,2023-11-29,106437,"LL","FORD","WHITE",1596
852012680,2023-02-18,106481,"WN","PEUGEOT","SILVER",1997
951783163,2023-06-16,106596,"EN","FORD","RED",999
146865864,2023-10-31,106615,"E","NISSAN","BLACK",1240
290837774,2023-06-28,106755,"DT","MERCEDES-BENZ","GREY",2987
1127494176,2023-10-30,106890,"TQ","VOLKSWAGEN","SILVER",1968
541128211,2023-06-06,107079,"BA","SUZUKI","WHITE",1586
1320721563,2023-04-14,107130,"HU","NISSAN","WHITE",1461
1433048332,2023-08-21,107156,"TN","CITROEN","RED",998
76965580,2023-02-16,107253,"GU","LAND ROVER","GREY",2179
643709608,2023-09-07,107293,"BS","RENAULT","SILVER",2464
816883270,2023-10-04,107378,"WD","NISSAN","BLACK",1994
1441342456,2023-12-11,107435,"HU","VOLKSWAGEN","SILVER",1968
761291926,2023-05-04,107475,"CF","RENAULT","BLACK",1461
580564072,2023-10-30,107601,"NN","FORD","WHITE",2402
670591202,2023-03-09,107620,"LE","LAND ROVER","GREY",2179
1146787996,2023-10-17,107704,"CV","KIA","RED",1591
740152815,2023-01-09,107750,"YO","PEUGEOT","PURPLE",998
43537122,2023-07-06,107762,"DN","VAUXHALL","WHITE",1389
1397774192,2023-06-01,107829,"KA","PEUGEOT","BLACK",1560
620774388,2023-05-04,107893,"LN","VOLKSWAGEN","WHITE",1968
1445361351,2023-01-09,108015,"LE","FORD","WHITE",1997
329687084,2023-08-21,108111,"SG","FORD","SILVER",1997
1243292590,2023-08-08,108112,"BN","AUDI","GREY",1781
883892894,2023-06-17,108127,"CF","CITROEN","BEIGE",1560
528106728,2023-01-11,108145,"ST","TOYOTA","GREY",1296
287161402,2023-05-26,108165,"BN","FORD","BROWN",2179
479452056,2023-10-05,108174,"TA","MITSUBISHI","RED",1590
1490331442,2023-05-30,108245,"FK","MERCEDES-BENZ","SILVER",3199
412151466,2023-10-13,108275,"NE","SKODA","WHITE",1598
828050898,2023-03-03,108284,"SA","VAUXHALL","BLACK",1598
818126656,2023-01-20,108300,"LL","PEUGEOT","GREY",1560
842293658,2023-01-11,108447,"CF","VAUXHALL","WHITE",1870
1433939560,2023-06-23,108455,"PE","VOLKSWAGEN","SILVER",1400
1462688336,2023-03-02,108479,"SL","FORD","BLUE",1596
1420922544,2023-09-18,108551,"PA","LAND ROVER","GREY",2179
730528074,2023-07-18,108560,"PE","FORD","SILVER",1399
425174244,2023-07-04,108572,"CH","AUDI","SILVER",1781
795153149,2023-09-19,108652,"NN","CITROEN","YELLOW",1560
1186162108,2023-08-18,108654,"SO","FORD","BLACK",2402
575716270,2023-09-26,108707,"EX","FORD","BLUE",1388
1245857826,2023-04-27,108741,"B","VAUXHALL","BLACK",1956
1467051788,2023-02-03,108849,"PR","NISSAN","BLUE",996
408951018,2023-03-02,108858,"B","PEUGEOT","BLUE",1997
1226579903,2023-11-09,108883,"CB","MERCEDES-BENZ","SILVER",1950
1387205777,2023-10-30,108954,"KT","VOLKSWAGEN","BLUE",1395
163820618,2023-03-10,108958,"UB","AUDI","SILVER",1984
1298202320,2023-04-25,108971,"TF","FORD","WHITE",1242
884697174,2023-01-27,109008,"RH","MAZDA","BLACK",1998
980731925,2023-04-03,109028,"CR","MERCEDES-BENZ","WHITE",2143
768412224,2023-10-13,109033,"KW","PEUGEOT","SILVER",1560
72520660,2023-02-27,109145,"RM","BMW","BLACK",1995
1161222541,2023-02-22,109164,"N","TOYOTA","WHITE",1798
755016642,2023-09-19,109168,"DE","VAUXHALL","SILVER",1998
87639128,2023-01-31,109272,"RG","VOLKSWAGEN","BLACK",1968
1382777753,2023-04-25,109366,"S","VAUXHALL","SILVER",1956
231267495,2023-11-24,109436,"CF","LAND ROVER","GREEN",2198
356649423,2023-05-09,109453,"EH","HYUNDAI","GREY",1580
371933940,2023-11-28,109518,"SO","VOLKSWAGEN","WHITE",1968
340441992,2023-03-10,109530,"BB","FORD","GREY",1997
1408856790,2023-01-04,109619,"DN","MERCEDES-BENZ","BLACK",2987
807774348,2023-01-10,109638,"SA","SUZUKI","GREY",1870
1196054324,2023-08-04,109642,"ME","VAUXHALL","BLACK",1956
1073363317,2023-08-11,109858,"RG","VOLKSWAGEN","BLUE",1968
630389689,2023-03-22,109978,"NG","VOLKSWAGEN","BLACK",1395
364753891,2023-12-12,110028,"M","HONDA","BLACK",1798
1420058600,2023-09-11,110069,"CW","VAUXHALL","GREY",1598
1460351738,2023-09-28,110129,"CO","FORD","BLACK",1596
1337755048,2023-10-28,110147,"IP","PEUGEOT","SILVER",1360
1106058199,2023-06-15,110172,"WS","RENAULT","SILVER",1995
126592456,2023-07-18,110271,"TA","FORD","SILVER",1753
577380672,2023-01-13,110280,"UB","BMW","WHITE",2979
1458899289,2023-06-19,110308,"SO","FORD","WHITE",1995
252291534,2023-11-10,110328,"ST","FIAT","WHITE",1242
421606914,2023-02-01,110404,"CR","VAUXHALL","BLACK",1796
966822747,2023-09-06,110484,"M","CITROEN","WHITE",1560
517514055,2023-05-02,110512,"BL","TOYOTA","WHITE",998
1151805626,2023-02-18,110606,"YO","VOLVO","SILVER",1783
267199469,2023-08-08,110614,"DN","FORD","GREY",1997
25161372,2023-05-31,110635,"YO","MERCEDES-BENZ","SILVER",1796
846970640,2023-09-08,110774,"NP","VAUXHALL","GREY",1956
116421081,2023-12-01,110792,"TS","NISSAN","WHITE",1598
1279972220,2023-02-14,110987,"CH","VAUXHALL","BLUE",1598
724627570,2023-10-13,111024,"RG","FORD","RED",1242
452850201,2023-11-03,111038,"EH","CITROEN","WHITE",1560
36293022,2023-05-03,111088,"PE","VAUXHALL","GREY",1956
1479660529,2023-08-08,111226,"NR","FORD","WHITE",2198
138202672,2023-07-25,111281,"LS","SKODA","BLACK",1896
1432664192,2023-06-17,111299,"DN","PEUGEOT","RED",998
571055721,2023-09-20,111312,"BB","FORD","SILVER",1560
927666429,2023-10-05,111324,"DN","NISSAN","BLUE",1461
1394190212,2023-05-26,111422,"GL","RENAULT","RED",1461
1168686223,2023-02-13,111422,"IV","PEUGEOT","BROWN",1560
1482069206,2023-08-31,111501,"TR","NISSAN","BEIGE",1461
978469795,2023-02-02,111518,"B","VOLKSWAGEN","WHITE",1968
768109813,2023-03-14,111528,"NN","FORD","WHITE",1499
1042191682,2023-06-06,111531,"SK","MINI","BLUE",1397
366202156,2023-02-10,111553,"SO","VAUXHALL","SILVER",1910
867385166,2023-02-27,111626,"NR","RENAULT","GREY",1461
952515928,2023-08-10,111697,"WF","FORD","BLUE",1388
570621262,2023-10-06,111737,"DY","TOYOTA","GOLD",1794
1298208292,2023-09-28,111841,"CV","NISSAN","SILVER",2953
576988330,2023-10-23,111997,"LE","VOLKSWAGEN","RED",1598
11342096,2023-07-27,112091,"UB","MERCEDES-BENZ","GREEN",2148
1080442613,2023-12-22,112155,"CF","MITSUBISHI","WHITE",2477
1201618915,2023-11-20,112258,"BH","MERCEDES-BENZ","BLACK",2143
383533724,2023-02-08,112288,"LN","PORSCHE","SILVER",4511
1005399340,2023-10-04,112291,"BN","MERCEDES-BENZ","BLUE",1991
982387234,2023-01-31,112318,"N","TOYOTA","SILVER",1794
1401129114,2023-09-04,112424,"BS","VAUXHALL","GREY",1598
777302643,2023-02-13,112527,"TW","PEUGEOT","BLACK",1560
587393816,2023-10-25,112529,"NN","VAUXHALL","SILVER",1398
131741026,2023-07-04,112627,"BN","PEUGEOT","GREY",1560
1288451157,2023-09-21,112641,"HP","VOLVO","WHITE",1560
364766277,2023-08-08,112731,"TQ","PEUGEOT","WHITE",1248
631361133,2023-11-09,112754,"HX","VAUXHALL","BLACK",1956
1159518476,2023-02-17,112755,"CO","PEUGEOT","SILVER",1560
413119978,2023-03-29,112828,"RH","TALBOT","WHITE",2500
517923329,2023-02-18,112845,"B","FORD","SILVER",1560
1101364270,2023-08-26,113222,"PO","TOYOTA","SILVER",1329
124772386,2023-02-07,113238,"GU","FORD","BLUE",1997
962004097,2023-06-09,113287,"BD","FORD","SILVER",1995
170029462,2023-04-21,113333,"MK","BMW","SILVER",2000
993114641,2023-06-08,113337,"DN","FORD","SILVER",1560
1129901246,2023-11-03,113349,"TA","VAUXHALL","BLUE",1796
1309971708,2023-07-05,113367,"TA","VAUXHALL","BLACK",1796
1256622680,2023-03-15,113384,"M","HONDA","GREY",1339
482521029,2023-02-07,113391,"BS","MERCEDES-BENZ","GREY",2143
403634220,2023-02-16,113424,"SY","PEUGEOT","SILVER",1560
1447272090,2023-01-04,113550,"KT","HONDA","SILVER",1998
37103484,2023-02-08,113572,"LN","AUDI","SILVER",2967
661656307,2023-05-11,113638,"M","FORD","BLUE",1560
1180474946,2023-04-04,113734,"WF","VAUXHALL","SILVER",1364
1380115159,2023-07-28,113833,"NG","NISSAN","BLACK",1598
1406811614,2023-05-10,113876,"GU","RENAULT","SILVER",1149
246982554,2023-02-02,113905,"CH","VAUXHALL","SILVER",1598
1357888294,2023-10-13,113969,"N","CHRYSLER-JEEP","BLACK",2359
1287639124,2023-11-11,114062,"DN","MITSUBISHI","SILVER",1493
1151455669,2023-04-14,114411,"M","RENAULT","SILVER",1598
143879171,2023-02-02,114416,"NG","RENAULT","WHITE",1461
789378966,2023-07-03,114424,"ST","KIA","SILVER",1582
433800228,2023-04-03,114596,"DD","RENAULT","WHITE",1461
1274751426,2023-03-14,114602,"MK","HONDA","GREY",1339
907956088,2023-09-25,114619,"B","VAUXHALL","BLACK",1398
1473219724,2023-06-01,114644,"B","TOYOTA","SILVER",1398
905893792,2023-03-08,114805,"DN","JAGUAR","BLUE",2495
734143204,2023-02-17,114838,"ST","FORD","WHITE",2198
1214808879,2023-07-25,114853,"SN","CHEVROLET","BLACK",2231
932515222,2023-05-17,115055,"B","VOLKSWAGEN","BLACK",1896
40047264,2023-01-31,115124,"UB","VAUXHALL","RED",1229
5668399,2023-08-25,115129,"G","MAZDA","BLACK",2191
1233735274,2023-06-15,115427,"IP","VOLKSWAGEN","SILVER",1896
714976074,2023-01-20,115876,"E","TOYOTA","GREY",1794
791238916,2023-09-28,115909,"CF","RENAULT","BLUE",1149
756002564,2023-08-10,115918,"RH","VOLKSWAGEN","SILVER",1984
